DATABASE_ID,DRUGBANK_ID,DRUG_GROUPS,GENERIC_NAME,SMILES
DB07141,DB07141,experimental,"5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC=C(C)C=C1
DB07142,DB07142,experimental,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",[H][C@](C)(C#CC1=C(C)N=C(N)N=C1N)C1=CC(OC)=CC(=C1)C1=CC(C)=CC(C)=C1
DB07143,DB07143,experimental,D-phenylalanyl-N-benzyl-L-prolinamide,[H][C@@](N)(CC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=CC=C1
DB07144,DB07144,experimental,"5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",[H][C@](C)(C#CC1=C(N)N=C(N)N=C1C)C1=CC(OC)=CC(=C1)C1=C(C)C=CC=C1C
DB07145,DB07145,experimental,(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE,[H][C@](C)(N1CC[C@](C)(C1=O)C1=CC=C(OCC2=CC(C)=NC3=CC=CC=C23)C=C1)C(=O)NO
DB07146,DB07146,experimental,"2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE",C(CN1CCNCC1)NC1=CC=NC2=C1C(=C(O2)C1=CC=CC=C1)C1=CC=CC=C1
DB07147,DB07147,experimental,"methyl (1R,2S)-2-(hydroxycarbamoyl)-1-{4-[(2-methylquinolin-4-yl)methoxy]benzyl}cyclopropanecarboxylate",[H][C@@]1(C[C@]1(CC1=CC=C(OCC2=CC(C)=NC3=C2C=CC=C3)C=C1)C(=O)OC)C(=O)NO
DB07148,DB07148,experimental,"(6S)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6H)-one",[H][C@]1(C=CC2=C(Cl)N=C(OCC3=CC=C(F)C=C3)C(=O)N12)C(=O)N1CCCC1
DB07149,DB07149,experimental,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one",[H][C@]1(CCF)CNC(=O)C2=C1NC(=C2)C1=NC(N)=NC=C1
DB07152,DB07152,experimental,N-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide,CC(=O)NC1=NC(=C(N1)C1=CC=C2N=CC=NC2=C1)C1=NC(C)=C(F)C=C1
DB07153,DB07153,experimental,"6-methyl-5-[3-methyl-3-(3,4,5-trimethoxyphenyl)but-1-yn-1-yl]pyrimidine-2,4-diamine",COC1=CC(=CC(OC)=C1OC)C(C)(C)C#CC1=C(C)N=C(N)N=C1N
DB07154,DB07154,experimental,"(3R)-4-[(3R)-3-AMINO-4-(2,4,5-TRIFLUOROPHENYL)BUTANOYL]-3-METHYL-1,4-DIAZEPAN-2-ONE",[H][C@](N)(CC(=O)N1CCCNC(=O)[C@@]1([H])C)CC1=C(F)C=C(F)C(F)=C1
DB07155,DB07155,experimental,(3S)-1-CYCLOHEXYL-5-OXO-N-PHENYLPYRROLIDINE-3-CARBOXAMIDE,[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC=CC=C1
DB07156,DB07156,experimental,"(4Z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2H,4H)-dione",BrC1=CC=C2C(=O)NC(=O)\C(=C/NC3=CC=C(CN4CCCC4)C=C3)C2=C1
DB07157,DB07157,experimental,"(5R,6S,8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-2,7-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE",[H][C@](NC(=O)OCC1=CC=CC=C1)(C(C)C)[P@@](O)(=O)O[C@]([H])(C(O)=O)C1=CC(CN)=CC=C1
DB07158,DB07158,experimental,"5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE",CCN1C(=O)C2=C(NN=C2C)C2=C1C=CC=C2
DB07159,DB07159,experimental; investigational,Tamatinib,COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)NC4=N3)=N2)=CC(OC)=C1OC
DB07160,DB07160,experimental,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCINE",[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)C(O)=O
DB07161,DB07161,experimental,5-phenyl-1H-indazol-3-amine,NC1=NNC2=CC=C(C=C12)C1=CC=CC=C1
DB07162,DB07162,experimental,4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide,CC(C)(C)NS(=O)(=O)C1=CC=C(C=C1)C1=CC2=C(NN=C2N)C=C1
DB07163,DB07163,experimental,5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE,NCCNC1=CC(C2=CC=CN2)=C2C(=O)NC3=CC=C(F)C1=C23
DB07164,DB07164,experimental,"N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",C1CC1NC1=NC(=CC=N1)C1=C2C=CC=NN2N=C1
DB07165,DB07165,experimental,N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE,[H][C@@]1(Cl)CN=C(NCCC2=NC=CC=C2)[C@]([H])(O)N1CC(=O)NCC1=CSC2=CC=C(Cl)C=C12
DB07167,DB07167,experimental,5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE,CC1CCN(CC1)C1=CC=C(CO)C=C1NC(=O)C1=CC=C(O1)C#N
DB07168,DB07168,experimental,[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile,CNC1=NC(NC2=CC=C(CC#N)C=C2)=NC(NC2=NNC(=C2)C2CC2)=C1
DB07169,DB07169,experimental,"5R-(3,4-DICHLOROPHENYLMETHYL)-3-(2-THIOPHENESULFONYLAMINO)-4-OXO-2-THIONOTHIAZOLIDINE",[H][C@]1(CC2=CC=C(Cl)C(Cl)=C2)SC(=S)N(NS(=O)(=O)C2=CC=CS2)C1=O
DB07170,DB07170,experimental,"5'-FLUORO-2',5'-DIDEOXYADENOSINE",[H][C@]1(O)C[C@@]([H])(O[C@]1([H])CF)N1C=NC2=C1N=CN=C2N
DB07171,DB07171,experimental,"5-(2-hydroxyethyl)nonane-1,9-diol",OCCCCC(CCO)CCCCO
DB07172,DB07172,experimental,"(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid",[H][C@@](O)(CCCC(O)=O)\C=C\C=C/C\C=C/C\C=C/C\C=C/CC
DB07173,DB07173,experimental,"7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE",[H][C@]1(C)O[C@@]([H])(N2C=C(I)C3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
DB07174,DB07174,experimental,"6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE",CCC1=C(C(N)=NC(N)=N1)C1=CC=C2OC(C)(C)C(=O)N(CCCOC)C2=C1
DB07175,DB07175,experimental,N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide,CC1=CC=C(NC2=CC(=NC=N2)C2=CC=CC=C2)C=C1NS(C)(=O)=O
DB07176,DB07176,experimental,1-Naphthylamine-5-sulfonic acid,NC1=C2C=CC=C(C2=CC=C1)S(O)(=O)=O
DB07178,DB07178,experimental,5-PENTYL-2-PHENOXYPHENOL,CCCCCC1=CC(O)=C(OC2=CC=CC=C2)C=C1
DB07179,DB07179,experimental,"3-((3-bromo-5-o-tolylpyrazolo[1,5-a]pyrimidin-7-ylamino)methyl)pyridine 1-oxide",CC1=C(C=CC=C1)C1=NC2=C(Br)C=NN2C(NCC2=C[N+]([O-])=CC=C2)=C1
DB07180,DB07180,experimental,"5-[(Z)-(5-Chloro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-N,2,4-trimethyl-1H-pyrrole-3-carboxamide",[H]N(C)C(=O)C1=C(C)N([H])C(\C=C2/C(=O)N([H])C3=C2C=C(Cl)C=C3)=C1C
DB07181,DB07181,experimental,"4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",[H][C@@](N)(CC1=CC(F)=CC=C1F)C1=CC=C(C=C1)C1=CC=CC(=C1)C(N)=O
DB07182,DB07182,experimental,(2S)-2-(3-Carbamimidamidophenyl)-3-[hydroxy(3-phenylpropyl)phosphoryl]propanoic acid,NC(N)=NC1=CC=CC(=C1)C(CP(O)(=O)CCCC1=CC=CC=C1)C(O)=O
DB07183,DB07183,experimental,N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,O=C(NC1=CC=C(OC2=CC=CC=C2)C=C1)C1=C(NCC2=CC=NC=C2)N=CC=C1
DB07184,DB07184,experimental,"6-(cyclohexylsulfanyl)-1-(ethoxymethyl)-5-(1-methylethyl)pyrimidine-2,4(1H,3H)-dione",CCOCN1C(=O)NC(=O)C(C(C)C)=C1SC1CCCCC1
DB07185,DB07185,experimental,2-{[(4-CHLOROPHENOXY)ACETYL]AMINO}BENZOIC ACID,OC(=O)C1=C(NC(=O)COC2=CC=C(Cl)C=C2)C=CC=C1
DB07186,DB07186,experimental,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE",CN1CCN(CC1)C1=CC=C(C=C1)C(=O)NC1=NNC2=CN(C=C12)C(=O)CC1=CC=CS1
DB07187,DB07187,experimental,CP-744809,CC1=C(OC2=CC=C(Cl)C=C12)S(=O)(=O)C1=NNC(=O)C=C1
DB07188,DB07188,experimental,"(3S)-1-CYCLOHEXYL-N-(3,5-DICHLOROPHENYL)-5-OXOPYRROLIDINE-3-CARBOXAMIDE",[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC(Cl)=CC(Cl)=C1
DB07189,DB07189,experimental,"(1S,3R,6S)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid",[H][C@@]1(C[C@@]11C[C@]([H])(NC1=O)C1=CC=C(OCC2=CC(=NC3=C2C=CC=C3)C2=CC=CC=C2)C=C1)C(O)=O
DB07190,DB07190,experimental,3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,[H][C@@](N)(CC1CCCCC1)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC(Cl)=CC=C1
DB07192,DB07192,experimental,(3S)-N-(3-BROMOPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE,[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=CC=CC(Br)=C1
DB07193,DB07193,experimental,"(2R,3R)-7-(methylsulfonyl)-3-(2,4,5-trifluorophenyl)-1,2,3,4-tetrahydropyrido[1,2-a]benzimidazol-2-amine",[H][C@]1(N)CN2C(C[C@]1([H])C1=C(F)C=C(F)C(F)=C1)=NC1=CC(=CC=C21)S(C)(=O)=O
DB07194,DB07194,experimental,"2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide",[H][C@](C)(CO)NC(=O)C1=C(C)N=C(S1)C1=NC(NC2=CC(C)=CC(C)=C2)=NC=C1
DB07195,DB07195,experimental,"4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",[H][C@]1(C)C=C(C)[C@]2([H])[C@]([H])(C)[C@@]1(CO)CO[C@]2([H])C1=CC=C(O)C=C1
DB07196,DB07196,experimental,N-methyl-1-(2-thiophen-2-ylphenyl)methanamine,CNCC1=CC=CC=C1C1=CC=CS1
DB07197,DB07197,experimental,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,OC(=O)COC1=C(SC(=C1Br)C1=CC=C(O)C=C1)C(O)=O
DB07198,DB07198,experimental,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,OC1=CC=C(C=C1)C1=CC2=C(O1)C(=CC(O)=C2)C#N
DB07199,DB07199,experimental,"(2S,4S,5R)-1-(4-TERT-BUTYLBENZOYL)-2-ISOBUTYL-5-(1,3-THIAZOL-2-YL)PYRROLIDINE-2,4-DICARBOXYLIC ACID",[H][C@@]1(C[C@](CC(C)C)(N(C(=O)C2=CC=C(C=C2)C(C)(C)C)[C@@]1([H])C1=NC=CS1)C(O)=O)C(O)=O
DB07200,DB07200,experimental,"(2S,4S,5R)-2-ISOBUTYL-5-(2-THIENYL)-1-[4-(TRIFLUOROMETHYL)BENZOYL]PYRROLIDINE-2,4-DICARBOXYLIC ACID",[H][C@@]1(C[C@](CC(C)C)(N(C(=O)C2=CC=C(C=C2)C(F)(F)F)[C@@]1([H])C1=CC=CS1)C(O)=O)C(O)=O
DB07201,DB07201,experimental,(2S)-3-[(9H-fluoren-9-ylideneamino)oxy]-2-methylpropanoic acid,[H][C@](C)(CON=C1C2=C(C=CC=C2)C2=C1C=CC=C2)C(O)=O
DB07203,DB07203,experimental,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,ClC1=CC=CC(NC2=NC(OCC3CCCCC3)=C3NC=NC3=N2)=C1
DB07204,DB07204,experimental,"(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE",[H][C@@](N)(COC1=C2C=CC(=NC2=CN=C1)C1=CC=NC=C1)CC1=CNC2=C1C=CC=C2
DB07205,DB07205,experimental,N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=NC3=C2N=CN=C3NCCC(C)C)[C@]([H])(O)[C@]1([H])O
DB07206,DB07206,experimental,6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE,NC1=NC(CCC2=CC=C3C=CNC3=C2)=CC=C1
DB07208,DB07208,experimental,"(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid",[H][C@](O)(C\C=C/CCCCC)\C=C\CC(=O)CCCCC(O)=O
DB07209,DB07209,experimental,"(8R,9Z,12Z)-8-hydroxy-6-oxooctadeca-9,12-dienoic acid",[H][C@@](O)(CC(=O)CCCCC(O)=O)\C=C/C\C=C/CCCCC
DB07210,DB07210,experimental,"3-bromo-5-phenyl-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",BrC1=C2N=C(C=C(NCC3=CC=NC=C3)N2N=C1)C1=CC=CC=C1
DB07211,DB07211,experimental,(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE,C\C(=C/S(=O)(=O)N[C@@]1([H])CCN([C@](C)([H])C(=O)N2CCOCC2)C1=O)C1=CC=C(Cl)S1
DB07212,DB07212,experimental,N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE,CC1=C(O)C=CC=C1C(=O)NC1=C2C=C(C=CC2=CC=C1)C(N)=N
DB07215,DB07215,investigational,GW-590735,CC1=C(SC(=N1)C1=CC=C(C=C1)C(F)(F)F)C(=O)NCC1=CC=C(OC(C)(C)C(O)=O)C=C1
DB07216,DB07216,experimental,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",[H][C@]1(C2CCN(CC2)S(C)(=O)=O)C2=C(C=C(Cl)C=C2)C(=CC2=C1N=CC=C2)N1CCNCC1
DB07217,DB07217,experimental,"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide",FC1=CC=CC=C1C(=O)NC1=C(C#N)C2=C(CCCC2)S1
DB07218,DB07218,experimental,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE",CN1N=C(C)C2=C1N(O)C1=C(C=C(Cl)C=C1)C2=O
DB07219,DB07219,experimental,"BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCCC)C(=O)N1CCC[C@@]1([H])C(=O)OCC1=CC=CC=C1
DB07220,DB07220,experimental,"N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE",O=C(CC1=CC=C(C=C1)N1CCCCC1)NC1=NNC2=C1C=C(C=C2)N1CCCS1(=O)=O
DB07221,DB07221,experimental,"(2,2-DIPHOSPHONOETHYL)(DODECYL)DIMETHYLPHOSPHONIUM",CCCCCCCCCCCC[P+](C)(C)CC(P(O)(O)=O)P(O)(O)=O
DB07222,DB07222,experimental,(3S)-N-(5-CHLORO-2-METHYLPHENYL)-1-CYCLOHEXYL-5-OXOPYRROLIDINE-3-CARBOXAMIDE,[H][C@]1(CN(C2CCCCC2)C(=O)C1)C(=O)NC1=C(C)C=CC(Cl)=C1
DB07223,DB07223,experimental,CA-074 methyl ester,[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCCC)C(=O)N1CCC[C@@]1([H])C(=O)OC
DB07224,DB07224,experimental,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE",[H][C@@](C)(NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)[C@@]([H])(C)CC)C(O)=O
DB07225,DB07225,experimental,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE",[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)OCC)[C@@]([H])(C)CC)C(O)=O
DB07226,DB07226,experimental,"N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE",ClC1=CC=CC=C1C1=CC2=C(C3=C(N2)C=CC(NC=O)=C3)C2=C1C(=O)NC2=O
DB07227,DB07227,experimental,L-778123,ClC1=CC(=CC=C1)N1CCN(CC2=CN=CN2CC2=CC=C(C=C2)C#N)CC1=O
DB07228,DB07228,experimental,1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA,[H][C@](C)(CN(C)C)OC1=CN=CC(NC(=O)NC2=C(OC)C=CC(Cl)=C2)=N1
DB07229,DB07229,experimental,"3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE",COC1=CC(=C([O-])C(=C1)C1=CC2=CC(=CC=C2N1)C(N)=[NH2+])C1=CC=CC=C1
DB07230,DB07230,experimental,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,OC1=CC=C(C=C1)C1=C(Br)C2=C(C=C(O)C=C2)C1=O
DB07231,DB07231,experimental,"N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE",[H][C@](C)(CC)[C@]([H])(NC(=O)[C@@]1([H])O[C@]1([H])C(=O)NCC1=CC=CC=C1)C(=O)N1CCC[C@@]1([H])C(O)=O
DB07232,DB07232,investigational,Veliparib,C[C@@]1(CCCN1)C1=NC2=CC=CC(C(N)=O)=C2N1
DB07233,DB07233,experimental,N-{[4-(but-2-yn-1-yloxy)phenyl]sulfonyl}-5-methyl-D-tryptophan,[H][C@](CC1=CNC2=C1C=C(C)C=C2)(NS(=O)(=O)C1=CC=C(OCC#CC)C=C1)C(O)=O
DB07234,DB07234,experimental,"3-{[(1R)-1-phenylethyl]amino}-4-(pyridin-4-ylamino)cyclobut-3-ene-1,2-dione",[H][C@](C)(NC1=C(NC2=CC=NC=C2)C(=O)C1=O)C1=CC=CC=C1
DB07235,DB07235,experimental,"N-[(1S)-2-AMINO-1-(2,4-DICHLOROBENZYL)ETHYL]-5-[2-(METHYLAMINO)PYRIMIDIN-4-YL]THIOPHENE-2-CARBOXAMIDE",[H][C@@](CN)(CC1=C(Cl)C=C(Cl)C=C1)NC(=O)C1=CC=C(S1)C1=CC=NC(NC)=N1
DB07237,DB07237,experimental,{4-[(2R)-pyrrolidin-2-ylmethoxy]phenyl}(4-thiophen-3-ylphenyl)methanone,[H][C@]1(COC2=CC=C(C=C2)C(=O)C2=CC=C(C=C2)C2=CSC=C2)CCCN1
DB07238,DB07238,investigational,Nesbuvir,CNC(=O)C1=C(OC2=CC(N(CCO)S(C)(=O)=O)=C(C=C12)C1CC1)C1=CC=C(F)C=C1
DB07239,DB07239,experimental,7-(aminomethyl)-6-(2-chlorophenyl)-1-methyl-1H-benzimidazole-5-carbonitrile,CN1C=NC2=CC(C#N)=C(C(CN)=C12)C1=C(Cl)C=CC=C1
DB07240,DB07240,experimental,3-[(9H-fluoren-9-ylideneamino)oxy]propanoic acid,OC(=O)CCON=C1C2=C(C=CC=C2)C2=C1C=CC=C2
DB07242,DB07242,experimental,"(4R)-7,8-dichloro-1',9-dimethyl-1-oxo-1,2,4,9-tetrahydrospiro[beta-carboline-3,4'-piperidine]-4-carbonitrile",[H][C@@]1(C#N)C2=C(N(C)C3=C(Cl)C(Cl)=CC=C23)C(=O)NC11CCN(C)CC1
DB07244,DB07244,experimental,"5-{4-[(3,5-DIFLUOROBENZYL)AMINO]PHENYL}-6-ETHYLPYRIMIDINE-2,4-DIAMINE",CCC1=C(C(N)=NC(N)=N1)C1=CC=C(NCC2=CC(F)=CC(F)=C2)C=C1
DB07245,DB07245,experimental,6-[2-(3'-METHOXYBIPHENYL-3-YL)ETHYL]PYRIDIN-2-AMINE,COC1=CC=CC(=C1)C1=CC(CCC2=CC=CC(N)=N2)=CC=C1
DB07246,DB07246,experimental,"(2R)-2-AMINO-3,3,3-TRIFLUORO-N-HYDROXY-2-{[(4-PHENOXYPHENYL)SULFONYL]METHYL}PROPANAMIDE",N[C@](CS(=O)(=O)C1=CC=C(OC2=CC=CC=C2)C=C1)(C(=O)NO)C(F)(F)F
DB07247,DB07247,experimental,"[2'-HYDROXY-3'-(1H-PYRROLO[3,2-C]PYRIDIN-2-YL)-BIPHENYL-3-YLMETHYL]-UREA",NC(=O)NCC1=CC(=CC=C1)C1=C(O)C(=CC=C1)C1=CC2=C(N1)C=CN=C2
DB07248,DB07248,experimental,"7-PYRIDIN-2-YL-N-(3,4,5-TRIMETHOXYPHENYL)-7H-PYRROLO[2,3-D]PYRIMIDIN-2-AMINE",COC1=CC(NC2=NC=C3C=CN(C3=N2)C2=CC=CC=N2)=CC(OC)=C1OC
DB07249,DB07249,experimental,"N-(5-chloro-1,3-benzodioxol-4-yl)-6-methoxy-7-(3-piperidin-1-ylpropoxy)quinazolin-4-amine",COC1=C(OCCCN2CCCCC2)C=C2N=CN=C(NC3=C(Cl)C=CC4=C3OCO4)C2=C1
DB07250,DB07250,experimental,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3,4,5- TRIMETHOXYPHENYL)PYRIMIDINE-2,4-DIAMINE",COC1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC(OC)=C1OC
DB07251,DB07251,experimental,"N'-(3-CHLORO-4-METHOXY-PHENYL)-N-(3,4,5-TRIMETHOXYPHENYL)-1,3,5-TRIAZINE-2,4-DIAMINE",COC1=CC(NC2=NC=NC(NC3=CC(Cl)=C(OC)C=C3)=N2)=CC(OC)=C1OC
DB07252,DB07252,experimental,"3-({4-[(5-chloro-1,3-benzodioxol-4-yl)amino]pyrimidin-2-yl}amino)benzenesulfonamide",NS(=O)(=O)C1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1
DB07253,DB07253,experimental,"N'-(5-chloro-1,3-benzodioxol-4-yl)-N-(3-methylsulfonylphenyl)pyrimidine-2,4-diamine",CS(=O)(=O)C1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1
DB07254,DB07254,experimental,"N-[3-[[4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL]AMINO]PHENYL]METHANESULFONAMIDE",CS(=O)(=O)NC1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1
DB07255,DB07255,experimental,"N'-(5-CHLORO-1,3-BENZODIOXOL-4-YL)-N-(3-MORPHOLIN-4-YLPHENYL)PYRIMIDINE-2,4-DIAMINE",ClC1=C(NC2=NC(NC3=CC(=CC=C3)N3CCOCC3)=NC=C2)C2=C(OCO2)C=C1
DB07256,DB07256,experimental,"3-({4-[(5-CHLORO-1,3-BENZODIOXOL-4-YL)AMINO]PYRIMIDIN-2-YL}AMINO)BENZAMIDE",NC(=O)C1=CC(NC2=NC(NC3=C(Cl)C=CC4=C3OCO4)=CC=N2)=CC=C1
DB07257,DB07257,experimental,"4-(2-chlorophenyl)-8-(2-hydroxyethyl)-6-methylpyrrolo[3,4-e]indole-1,3(2H,6H)-dione",CN1C=C(CCO)C2=C1C=C(C1=C2C(=O)NC1=O)C1=CC=CC=C1Cl
DB07258,DB07258,experimental,(R)-pyridin-4-yl[4-(2-pyrrolidin-1-ylethoxy)phenyl]methanol,[H][C@](O)(C1=CC=NC=C1)C1=CC=C(OCCN2CCCC2)C=C1
DB07259,DB07259,experimental,1-(4-thiophen-2-ylphenyl)methanamine,NCC1=CC=C(C=C1)C1=CC=CS1
